student_id	subject_id	evaluation_date	comments	point
OGB/2024/52	subject_21	9/22/2024	Good performance	8
OGB/2024/52	subject_22	9/7/2024	Fair performance	6
OGB/2024/52	subject_2	9/28/2024	Below average performance	2
OGB/2024/52	subject_28	9/10/2024	Below average performance	2
OGB/2024/52	subject_16	9/20/2024	Fair performance	6
OGB/2024/52	subject_14	9/25/2024	Average performance	4
OGB/2024/52	subject_23	9/9/2024	Excellent performance	10
OGB/2024/53	subject_1	9/15/2024	Excellent performance	10
OGB/2024/53	subject_3	9/7/2024	Fair performance	6
OGB/2024/53	subject_5	10/6/2024	Below average performance	2
OGB/2024/53	subject_9	10/3/2024	Very bad performance	0
OGB/2024/53	subject_7	9/29/2024	Excellent performance	10
OGB/2024/53	subject_8	9/7/2024	Excellent performance	10
OGB/2024/53	subject_10	9/17/2024	Very bad performance	0
OGB/2024/53	subject_4	9/10/2024	Fair performance	6
OGB/2024/54	subject_21	9/8/2024	Fair performance	6
OGB/2024/54	subject_15	9/9/2024	Good performance	8
OGB/2024/54	subject_27	9/25/2024	Fair performance	6
OGB/2024/54	subject_23	9/15/2024	Very bad performance	0
OGB/2024/54	subject_5	10/5/2024	Good performance	8
OGB/2024/54	subject_17	9/17/2024	Fair performance	6
OGB/2024/54	subject_18	9/20/2024	Good performance	8
OGB/2024/54	subject_29	10/7/2024	Very bad performance	0
OGB/2024/54	subject_2	9/17/2024	Excellent performance	10
OGB/2024/54	subject_28	9/13/2024	Excellent performance	10
OGB/2024/55	subject_3	9/21/2024	Fair performance	6
OGB/2024/55	subject_7	10/5/2024	Average performance	4
OGB/2024/55	subject_5	9/17/2024	Fair performance	6
OGB/2024/55	subject_1	9/19/2024	Good performance	8
OGB/2024/55	subject_10	9/8/2024	Excellent performance	10
OGB/2024/55	subject_9	9/8/2024	Good performance	8
OGB/2024/55	subject_4	9/11/2024	Excellent performance	10
OGB/2024/55	subject_6	9/22/2024	Very bad performance	0
OGB/2024/55	subject_2	9/7/2024	Average performance	4
OGB/2024/56	subject_8	10/7/2024	Excellent performance	10
OGB/2024/56	subject_7	10/2/2024	Below average performance	2
OGB/2024/56	subject_9	10/3/2024	Good performance	8
OGB/2024/56	subject_3	9/13/2024	Very bad performance	0
OGB/2024/56	subject_6	9/10/2024	Below average performance	2
OGB/2024/56	subject_1	9/12/2024	Very bad performance	0
OGB/2024/56	subject_5	9/9/2024	Very bad performance	0
OGB/2024/56	subject_2	9/15/2024	Fair performance	6
OGB/2024/56	subject_4	9/21/2024	Good performance	8
OGB/2024/57	subject_15	9/17/2024	Good performance	8
OGB/2024/57	subject_14	9/25/2024	Fair performance	6
OGB/2024/57	subject_21	9/28/2024	Below average performance	2
OGB/2024/57	subject_26	9/20/2024	Fair performance	6
OGB/2024/57	subject_5	9/13/2024	Below average performance	2
OGB/2024/57	subject_16	10/7/2024	Average performance	4
OGB/2024/57	subject_24	9/28/2024	Excellent performance	10
OGB/2024/57	subject_1	10/4/2024	Good performance	8
OGB/2024/58	subject_8	9/8/2024	Fair performance	6
OGB/2024/58	subject_10	9/18/2024	Very bad performance	0
OGB/2024/58	subject_7	9/8/2024	Excellent performance	10
OGB/2024/58	subject_4	9/11/2024	Below average performance	2
OGB/2024/58	subject_5	9/25/2024	Excellent performance	10
OGB/2024/58	subject_9	9/23/2024	Fair performance	6
OGB/2024/58	subject_6	9/17/2024	Average performance	4
OGB/2024/58	subject_1	9/29/2024	Good performance	8
OGB/2024/59	subject_26	9/21/2024	Fair performance	6
OGB/2024/59	subject_2	9/11/2024	Excellent performance	10
OGB/2024/59	subject_18	9/18/2024	Excellent performance	10
OGB/2024/59	subject_28	9/27/2024	Fair performance	6
OGB/2024/59	subject_14	9/29/2024	Excellent performance	10
OGB/2024/59	subject_17	9/15/2024	Excellent performance	10
OGB/2024/59	subject_22	9/30/2024	Very bad performance	0
OGB/2024/59	subject_23	9/30/2024	Excellent performance	10
OGB/2024/60	subject_16	10/3/2024	Good performance	8
OGB/2024/60	subject_15	10/4/2024	Excellent performance	10
OGB/2024/60	subject_26	9/19/2024	Fair performance	6
OGB/2024/60	subject_5	9/29/2024	Excellent performance	10
OGB/2024/60	subject_23	10/7/2024	Good performance	8
OGB/2024/60	subject_6	9/16/2024	Fair performance	6
OGB/2024/60	subject_24	10/7/2024	Fair performance	6
OGB/2024/60	subject_14	9/29/2024	Fair performance	6
OGB/2024/60	subject_29	10/6/2024	Excellent performance	10
OGB/2024/61	subject_7	9/13/2024	Good performance	8
OGB/2024/61	subject_4	9/17/2024	Average performance	4
OGB/2024/61	subject_8	9/18/2024	Very bad performance	0
OGB/2024/61	subject_6	9/7/2024	Very bad performance	0
OGB/2024/61	subject_10	9/28/2024	Excellent performance	10
OGB/2024/61	subject_5	9/14/2024	Below average performance	2
OGB/2024/61	subject_9	10/5/2024	Good performance	8
OGB/2024/61	subject_1	10/2/2024	Very bad performance	0
OGB/2024/61	subject_3	9/7/2024	Fair performance	6
OGB/2024/62	subject_4	9/8/2024	Below average performance	2
OGB/2024/62	subject_1	9/19/2024	Below average performance	2
OGB/2024/62	subject_9	9/7/2024	Fair performance	6
OGB/2024/62	subject_3	9/28/2024	Good performance	8
OGB/2024/62	subject_6	9/19/2024	Good performance	8
OGB/2024/62	subject_8	9/21/2024	Good performance	8
OGB/2024/62	subject_10	9/12/2024	Very bad performance	0
OGB/2024/62	subject_5	10/4/2024	Excellent performance	10
OGB/2024/62	subject_2	9/11/2024	Below average performance	2
OGB/2024/63	subject_5	9/20/2024	Below average performance	2
OGB/2024/63	subject_1	9/9/2024	Very bad performance	0
OGB/2024/63	subject_23	9/9/2024	Very bad performance	0
OGB/2024/63	subject_28	9/11/2024	Excellent performance	10
OGB/2024/63	subject_26	9/20/2024	Below average performance	2
OGB/2024/63	subject_16	9/18/2024	Fair performance	6
OGB/2024/63	subject_14	10/2/2024	Excellent performance	10
OGB/2024/63	subject_13	9/24/2024	Average performance	4
OGB/2024/63	subject_24	9/14/2024	Fair performance	6
OGB/2024/64	subject_8	10/5/2024	Excellent performance	10
OGB/2024/64	subject_10	9/17/2024	Good performance	8
OGB/2024/64	subject_4	9/21/2024	Average performance	4
OGB/2024/64	subject_5	9/28/2024	Good performance	8
OGB/2024/64	subject_9	9/10/2024	Excellent performance	10
OGB/2024/64	subject_7	9/23/2024	Excellent performance	10
OGB/2024/64	subject_2	10/6/2024	Very bad performance	0
OGB/2024/64	subject_3	9/27/2024	Below average performance	2
OGB/2024/64	subject_6	9/9/2024	Excellent performance	10
OGB/2024/65	subject_25	9/14/2024	Below average performance	2
OGB/2024/65	subject_18	10/3/2024	Below average performance	2
OGB/2024/65	subject_29	9/15/2024	Excellent performance	10
OGB/2024/65	subject_28	10/6/2024	Excellent performance	10
OGB/2024/65	subject_21	9/7/2024	Very bad performance	0
OGB/2024/65	subject_14	9/26/2024	Good performance	8
OGB/2024/65	subject_15	9/29/2024	Good performance	8
OGB/2024/65	subject_2	9/11/2024	Below average performance	2
OGB/2024/65	subject_26	9/25/2024	Excellent performance	10
OGB/2024/66	subject_17	10/2/2024	Good performance	8
OGB/2024/66	subject_13	9/30/2024	Good performance	8
OGB/2024/66	subject_15	9/8/2024	Excellent performance	10
OGB/2024/66	subject_6	9/19/2024	Very bad performance	0
OGB/2024/66	subject_1	9/20/2024	Good performance	8
OGB/2024/66	subject_2	9/30/2024	Very bad performance	0
OGB/2024/66	subject_14	9/9/2024	Good performance	8
OGB/2024/66	subject_22	9/30/2024	Excellent performance	10
OGB/2024/67	subject_5	9/30/2024	Excellent performance	10
OGB/2024/67	subject_16	9/13/2024	Very bad performance	0
OGB/2024/67	subject_2	9/28/2024	Excellent performance	10
OGB/2024/67	subject_23	9/24/2024	Good performance	8
OGB/2024/67	subject_18	9/19/2024	Very bad performance	0
OGB/2024/67	subject_22	9/13/2024	Good performance	8
OGB/2024/67	subject_28	10/2/2024	Fair performance	6
OGB/2024/67	subject_1	9/9/2024	Very bad performance	0
OGB/2024/67	subject_27	10/1/2024	Average performance	4
OGB/2024/67	subject_6	9/27/2024	Good performance	8
OGB/2024/68	subject_5	9/21/2024	Good performance	8
OGB/2024/68	subject_15	10/4/2024	Excellent performance	10
OGB/2024/68	subject_17	9/11/2024	Below average performance	2
OGB/2024/68	subject_26	9/30/2024	Very bad performance	0
OGB/2024/68	subject_23	9/7/2024	Excellent performance	10
OGB/2024/68	subject_1	9/30/2024	Very bad performance	0
OGB/2024/68	subject_28	9/7/2024	Below average performance	2
OGB/2024/68	subject_22	9/24/2024	Good performance	8
OGB/2024/69	subject_6	9/7/2024	Excellent performance	10
OGB/2024/69	subject_9	9/18/2024	Fair performance	6
OGB/2024/69	subject_5	9/26/2024	Below average performance	2
OGB/2024/69	subject_3	9/12/2024	Average performance	4
OGB/2024/69	subject_4	9/20/2024	Below average performance	2
OGB/2024/69	subject_10	9/18/2024	Excellent performance	10
OGB/2024/69	subject_7	9/8/2024	Excellent performance	10
OGB/2024/69	subject_1	10/4/2024	Excellent performance	10
OGB/2024/70	subject_6	10/4/2024	Excellent performance	10
OGB/2024/70	subject_1	9/19/2024	Excellent performance	10
OGB/2024/70	subject_10	10/6/2024	Fair performance	6
OGB/2024/70	subject_2	9/22/2024	Very bad performance	0
OGB/2024/70	subject_5	9/22/2024	Fair performance	6
OGB/2024/70	subject_3	9/20/2024	Very bad performance	0
OGB/2024/70	subject_7	9/20/2024	Very bad performance	0
OGB/2024/70	subject_8	9/28/2024	Good performance	8
OGB/2024/70	subject_9	9/30/2024	Excellent performance	10
OGB/2024/70	subject_4	9/17/2024	Average performance	4
OGB/2024/71	subject_3	10/1/2024	Excellent performance	10
OGB/2024/71	subject_9	9/25/2024	Very bad performance	0
OGB/2024/71	subject_4	10/4/2024	Good performance	8
OGB/2024/71	subject_1	10/3/2024	Excellent performance	10
OGB/2024/71	subject_7	9/23/2024	Below average performance	2
OGB/2024/71	subject_5	9/16/2024	Excellent performance	10
OGB/2024/71	subject_2	9/12/2024	Excellent performance	10
OGB/2024/71	subject_6	9/20/2024	Very bad performance	0
OGB/2024/71	subject_8	9/16/2024	Excellent performance	10
OGB/2024/72	subject_13	9/20/2024	Below average performance	2
OGB/2024/72	subject_2	10/2/2024	Good performance	8
OGB/2024/72	subject_22	9/27/2024	Excellent performance	10
OGB/2024/72	subject_1	10/5/2024	Excellent performance	10
OGB/2024/72	subject_24	9/16/2024	Fair performance	6
OGB/2024/72	subject_21	10/6/2024	Fair performance	6
OGB/2024/72	subject_28	9/30/2024	Average performance	4
OGB/2024/72	subject_27	10/1/2024	Excellent performance	10
OGB/2024/72	subject_25	9/28/2024	Good performance	8
OGB/2024/73	subject_5	9/26/2024	Average performance	4
OGB/2024/73	subject_3	9/28/2024	Below average performance	2
OGB/2024/73	subject_10	9/22/2024	Excellent performance	10
OGB/2024/73	subject_1	10/1/2024	Below average performance	2
OGB/2024/73	subject_7	9/9/2024	Very bad performance	0
OGB/2024/73	subject_6	9/25/2024	Fair performance	6
OGB/2024/73	subject_4	10/6/2024	Good performance	8
OGB/2024/73	subject_2	10/2/2024	Below average performance	2
OGB/2024/73	subject_8	9/14/2024	Fair performance	6
OGB/2024/74	subject_1	9/28/2024	Fair performance	6
OGB/2024/74	subject_21	9/13/2024	Good performance	8
OGB/2024/74	subject_15	9/13/2024	Below average performance	2
OGB/2024/74	subject_6	10/7/2024	Excellent performance	10
OGB/2024/74	subject_28	9/23/2024	Good performance	8
OGB/2024/74	subject_27	9/22/2024	Fair performance	6
OGB/2024/74	subject_29	9/20/2024	Very bad performance	0
OGB/2024/74	subject_5	9/8/2024	Fair performance	6
OGB/2024/74	subject_25	9/16/2024	Fair performance	6
OGB/2024/75	subject_7	9/21/2024	Very bad performance	0
OGB/2024/75	subject_5	9/24/2024	Very bad performance	0
OGB/2024/75	subject_1	9/27/2024	Excellent performance	10
OGB/2024/75	subject_2	9/25/2024	Very bad performance	0
OGB/2024/75	subject_3	9/22/2024	Very bad performance	0
OGB/2024/75	subject_9	9/9/2024	Good performance	8
OGB/2024/75	subject_10	10/6/2024	Good performance	8
OGB/2024/75	subject_6	9/15/2024	Fair performance	6
OGB/2024/76	subject_6	9/12/2024	Excellent performance	10
OGB/2024/76	subject_8	9/20/2024	Good performance	8
OGB/2024/76	subject_4	10/6/2024	Good performance	8
OGB/2024/76	subject_1	10/2/2024	Very bad performance	0
OGB/2024/76	subject_5	9/22/2024	Excellent performance	10
OGB/2024/76	subject_2	9/25/2024	Very bad performance	0
OGB/2024/76	subject_7	9/9/2024	Very bad performance	0
OGB/2024/76	subject_9	10/3/2024	Excellent performance	10
OGB/2024/76	subject_3	10/2/2024	Excellent performance	10
OGB/2024/77	subject_23	9/25/2024	Good performance	8
OGB/2024/77	subject_18	10/4/2024	Average performance	4
OGB/2024/77	subject_29	9/25/2024	Very bad performance	0
OGB/2024/77	subject_17	9/25/2024	Excellent performance	10
OGB/2024/77	subject_27	10/1/2024	Excellent performance	10
OGB/2024/77	subject_21	9/12/2024	Excellent performance	10
OGB/2024/77	subject_6	10/5/2024	Good performance	8
OGB/2024/77	subject_22	9/15/2024	Average performance	4
OGB/2024/77	subject_13	9/29/2024	Very bad performance	0
OGB/2024/78	subject_29	9/14/2024	Good performance	8
OGB/2024/78	subject_5	9/16/2024	Excellent performance	10
OGB/2024/78	subject_6	9/21/2024	Good performance	8
OGB/2024/78	subject_25	9/24/2024	Good performance	8
OGB/2024/78	subject_2	9/20/2024	Excellent performance	10
OGB/2024/78	subject_22	9/14/2024	Excellent performance	10
OGB/2024/78	subject_17	9/12/2024	Fair performance	6
OGB/2024/78	subject_18	9/18/2024	Below average performance	2
OGB/2024/78	subject_16	9/20/2024	Excellent performance	10
OGB/2024/79	subject_23	9/17/2024	Good performance	8
OGB/2024/79	subject_6	10/2/2024	Good performance	8
OGB/2024/79	subject_2	9/8/2024	Below average performance	2
OGB/2024/79	subject_17	9/16/2024	Average performance	4
OGB/2024/79	subject_14	9/20/2024	Good performance	8
OGB/2024/79	subject_21	9/9/2024	Fair performance	6
OGB/2024/79	subject_22	9/7/2024	Very bad performance	0
OGB/2024/79	subject_16	10/5/2024	Excellent performance	10
OGB/2024/80	subject_15	10/6/2024	Good performance	8
OGB/2024/80	subject_16	9/25/2024	Good performance	8
OGB/2024/80	subject_14	9/9/2024	Good performance	8
OGB/2024/80	subject_23	9/23/2024	Fair performance	6
OGB/2024/80	subject_1	9/14/2024	Below average performance	2
OGB/2024/80	subject_22	10/5/2024	Fair performance	6
OGB/2024/80	subject_28	9/25/2024	Fair performance	6
OGB/2024/80	subject_6	9/9/2024	Below average performance	2
OGB/2024/80	subject_17	9/30/2024	Excellent performance	10
OGB/2024/81	subject_5	9/10/2024	Excellent performance	10
OGB/2024/81	subject_8	10/3/2024	Very bad performance	0
OGB/2024/81	subject_6	9/25/2024	Very bad performance	0
OGB/2024/81	subject_7	10/5/2024	Good performance	8
OGB/2024/81	subject_4	9/9/2024	Excellent performance	10
OGB/2024/81	subject_1	10/7/2024	Excellent performance	10
OGB/2024/81	subject_3	9/17/2024	Below average performance	2
OGB/2024/81	subject_9	9/10/2024	Very bad performance	0
OGB/2024/82	subject_4	9/14/2024	Good performance	8
OGB/2024/82	subject_7	10/6/2024	Good performance	8
OGB/2024/82	subject_3	10/1/2024	Good performance	8
OGB/2024/82	subject_10	9/26/2024	Good performance	8
OGB/2024/82	subject_2	9/25/2024	Good performance	8
OGB/2024/82	subject_5	9/21/2024	Very bad performance	0
OGB/2024/82	subject_9	9/19/2024	Very bad performance	0
OGB/2024/82	subject_1	9/9/2024	Excellent performance	10
OGB/2024/82	subject_6	9/12/2024	Average performance	4
OGB/2024/83	subject_26	9/30/2024	Below average performance	2
OGB/2024/83	subject_28	9/11/2024	Below average performance	2
OGB/2024/83	subject_15	9/19/2024	Good performance	8
OGB/2024/83	subject_14	9/25/2024	Fair performance	6
OGB/2024/83	subject_2	10/3/2024	Excellent performance	10
OGB/2024/83	subject_18	9/15/2024	Below average performance	2
OGB/2024/83	subject_17	10/7/2024	Fair performance	6
OGB/2024/83	subject_27	9/17/2024	Excellent performance	10
OGB/2024/84	subject_16	9/26/2024	Excellent performance	10
OGB/2024/84	subject_22	10/3/2024	Below average performance	2
OGB/2024/84	subject_26	9/9/2024	Fair performance	6
OGB/2024/84	subject_14	10/7/2024	Good performance	8
OGB/2024/84	subject_27	9/23/2024	Good performance	8
OGB/2024/84	subject_13	9/10/2024	Fair performance	6
OGB/2024/84	subject_21	10/3/2024	Average performance	4
OGB/2024/84	subject_24	9/28/2024	Below average performance	2
OGB/2024/84	subject_5	10/6/2024	Good performance	8
OGB/2024/84	subject_18	9/29/2024	Excellent performance	10
OGB/2024/85	subject_2	9/16/2024	Very bad performance	0
OGB/2024/85	subject_8	9/20/2024	Fair performance	6
OGB/2024/85	subject_4	9/22/2024	Below average performance	2
OGB/2024/85	subject_7	9/29/2024	Excellent performance	10
OGB/2024/85	subject_6	9/27/2024	Fair performance	6
OGB/2024/85	subject_1	9/7/2024	Excellent performance	10
OGB/2024/85	subject_5	9/19/2024	Excellent performance	10
OGB/2024/85	subject_3	10/1/2024	Excellent performance	10
OGB/2024/85	subject_10	9/26/2024	Very bad performance	0
OGB/2024/85	subject_9	9/11/2024	Average performance	4
OGB/2024/86	subject_28	9/11/2024	Excellent performance	10
OGB/2024/86	subject_15	9/23/2024	Very bad performance	0
OGB/2024/86	subject_16	9/22/2024	Excellent performance	10
OGB/2024/86	subject_26	9/20/2024	Good performance	8
OGB/2024/86	subject_14	9/13/2024	Very bad performance	0
OGB/2024/86	subject_1	9/22/2024	Good performance	8
OGB/2024/86	subject_21	9/28/2024	Very bad performance	0
OGB/2024/86	subject_18	9/17/2024	Fair performance	6
OGB/2024/86	subject_25	10/7/2024	Average performance	4
OGB/2024/86	subject_6	9/15/2024	Below average performance	2
OGB/2024/87	subject_29	9/9/2024	Excellent performance	10
OGB/2024/87	subject_18	9/21/2024	Good performance	8
OGB/2024/87	subject_25	10/1/2024	Below average performance	2
OGB/2024/87	subject_22	9/25/2024	Good performance	8
OGB/2024/87	subject_28	9/10/2024	Good performance	8
OGB/2024/87	subject_23	9/28/2024	Very bad performance	0
OGB/2024/87	subject_6	9/28/2024	Very bad performance	0
OGB/2024/87	subject_13	9/20/2024	Excellent performance	10
OGB/2024/87	subject_27	9/24/2024	Below average performance	2
OGB/2024/88	subject_2	9/21/2024	Very bad performance	0
OGB/2024/88	subject_8	9/9/2024	Very bad performance	0
OGB/2024/88	subject_9	9/10/2024	Fair performance	6
OGB/2024/88	subject_1	9/8/2024	Very bad performance	0
OGB/2024/88	subject_4	10/5/2024	Excellent performance	10
OGB/2024/88	subject_10	9/10/2024	Excellent performance	10
OGB/2024/88	subject_5	10/3/2024	Below average performance	2
OGB/2024/88	subject_7	10/3/2024	Very bad performance	0
OGB/2024/88	subject_3	9/10/2024	Below average performance	2
OGB/2024/88	subject_6	9/22/2024	Good performance	8
OGB/2024/89	subject_3	9/15/2024	Excellent performance	10
OGB/2024/89	subject_6	10/1/2024	Excellent performance	10
OGB/2024/89	subject_9	10/4/2024	Excellent performance	10
OGB/2024/89	subject_10	9/18/2024	Good performance	8
OGB/2024/89	subject_5	9/13/2024	Good performance	8
OGB/2024/89	subject_2	9/10/2024	Excellent performance	10
OGB/2024/89	subject_1	9/11/2024	Excellent performance	10
OGB/2024/89	subject_8	9/10/2024	Fair performance	6
OGB/2024/89	subject_4	9/29/2024	Average performance	4
OGB/2024/90	subject_5	9/27/2024	Very bad performance	0
OGB/2024/90	subject_9	9/30/2024	Excellent performance	10
OGB/2024/90	subject_7	10/1/2024	Fair performance	6
OGB/2024/90	subject_4	10/7/2024	Below average performance	2
